Timestamp, 0Pitch,0Yaw,0Roll,0DirectionX,0DirectionY,0DirectionZ,0ArmDirectionX,0ArmDirectionY, 0ArmDirectionZ,0PalmNormalX,0PalmNormalY,0PalmNormalZ,0HandVelocityX,0HandVelocityY,0HandVelocityZ,0PalmPositionX,0PalmPositionY,0PalmPositionZ,0WristPositionX,0WristPositionY,0WristPositionZ,0ThumbMetaPrevX,0ThumbMetaPrevY, 0ThumbMetaPrevZ,0ThumbMetaNextX,0ThumbMetaNextY, 0ThumbMetaNextZ,0ThumbProxNextX,0ThumbProxNextY, 0ThumbProxNextZ,0ThumbInterNextX,0ThumbInterNextY, 0ThumbInterNextZ,0ThumbDistNextX,0ThumbDistNextY, 0ThumbDistNextZ,0IndexMetaPrevX,0IndexMetaPrevY, 0IndexMetaPrevZ,0IndexMetaNextX,0IndexMetaNextY, 0IndexMetaNextZ,0IndexProxNextX,0IndexProxNextY, 0IndexProxNextZ,0IndexInterNextX,0IndexInterNextY, 0IndexInterNextZ,0IndexDistNextX,0IndexDistNextY, 0IndexDistNextZ,0MiddleMetaPrevX,0MiddleMetaPrevY, 0MiddleMetaPrevZ,0MiddleMetaNextX,0MiddleMetaNextY, 0MiddleMetaNextZ,0MiddleProxNextX,0MiddleProxNextY, 0MiddleProxNextZ,0MiddleInterNextX,0MiddleInterNextY, 0MiddleInterNextZ,0MiddleDistNextX,0MiddleDistNextY, 0MiddleDistNextZ,0RingMetaPrevX,0MiddleMetaPrevY, 0MiddleMetaPrevZ,0RingMetaNextX,0RingMetaNextY, 0RingMetaNextZ,0RingProxNextX,0RingProxNextY, 0RingProxNextZ,0RingInterNextX,0RingInterNextY, 0RingInterNextZ,0RingDistNextX,0RingDistNextY, 0RingDistNextZ,0PinkyMetaPrevX,0PinkyMetaPrevY, 0PinkyMetaPrevZ,0PinkyMetaNextX,0PinkyMetaNextY, 0PinkyMetaNextZ,0PinkyProxNextX,0PinkyProxNextY, 0PinkyProxNextZ,0PinkyInterNextX,0PinkyInterNextY, 0PinkyInterNextZ,0PinkyDistNextX,0PinkyDistNextY, 0PinkyDistNextZ,ActivityClass
07.07.00.791541,1.429938,1.419766,1.152424,0.936455,0.190774,-0.294377,0.900963,0.347506,-0.259818,0.277371,-0.123325,0.952815,1.42507,-2.18937,0.257135,18.8571,200.103,86.3392,-32.8694,161.171,92.8879,-1.54502,153.201,92.3091,-1.54502,153.201,92.3091,40.0433,159.894,77.977,68.1242,165.615,69.1497,82.8169,170.065,65.5617,-4.68711,164.92,75.66,46.5544,201.324,75.2413,74.4644,226.435,74.7256,90.5008,239.559,77.2854,99.2632,246.23,80.0199,-10.0178,174.053,77.5296,33.5862,214.657,79.3721,63.2682,244.412,80.5931,81.612,260.271,84.9692,91.098,266.371,90.2838,-15.4765,181.189,82.6719,17.9225,222.818,86.6696,42.6438,252.541,91.7245,58.745,269.238,97.7524,67.5171,275.933,103.505,-21.8086,185.386,92.0272,3.14847,228.018,95.7839,19.6539,252.306,105.228,28.6318,265.517,110.365,36.2355,268.868,118.211,wave
07.07.00.807498,1.430206,1.42016,1.150962,0.936434,0.190596,-0.294557,0.901061,0.347199,-0.259888,0.277427,-0.123836,0.952732,1.61738,-5.35505,1.32203,18.8711,200.057,86.3506,-32.8703,161.143,92.8897,-1.54903,153.158,92.3043,-1.54903,153.158,92.3043,40.038,159.853,77.9691,68.118,165.568,69.1365,82.8119,170.006,65.54,-4.6885,164.887,75.6584,46.5675,201.271,75.2493,74.488,226.37,74.7646,90.5283,239.485,77.3352,99.2923,246.15,80.0781,-10.0155,174.022,77.5333,33.6048,214.608,79.388,63.2945,244.353,80.6301,81.6426,260.2,85.0234,91.1298,266.301,90.3333,-15.4708,181.158,82.6791,17.9452,222.772,86.6906,42.6579,252.506,91.7147,58.7594,269.203,97.7358,67.5323,275.905,103.479,-21.7996,185.353,92.0378,3.17484,227.974,95.8097,19.6769,252.271,105.233,28.653,265.487,110.359,36.2593,268.861,118.193,wave
07.07.00.825454,1.430662,1.420884,1.147257,0.936308,0.190801,-0.294827,0.900937,0.347323,-0.260153,0.278094,-0.125372,0.952337,2.99025,-5.87806,-0.516112,18.9158,199.954,86.331,-32.8539,161.076,92.8605,-1.54496,153.064,92.2414,-1.54496,153.064,92.2414,40.0353,159.774,77.8952,68.1111,165.496,69.0546,82.804,169.931,65.4528,-4.68681,164.822,75.6087,46.6035,201.158,75.2058,74.5576,226.217,74.8089,90.6133,239.302,77.4266,99.3836,245.94,80.2096,-10.0031,173.959,77.5038,33.6574,214.501,79.3767,63.3681,244.22,80.659,81.7343,260.029,85.1051,91.226,266.102,90.4359,-15.4476,181.093,82.6629,18.0113,222.669,86.7023,42.7073,252.425,91.66,58.8098,269.127,97.6574,67.5873,275.844,103.373,-21.7639,185.28,92.0337,3.25429,227.872,95.8418,19.7544,252.182,105.226,28.729,265.405,110.33,36.3449,268.87,118.117,wave
07.07.00.839413,1.431922,1.422185,1.14308,0.936108,0.191854,-0.294779,0.901183,0.34607,-0.260968,0.27853,-0.12697,0.951998,-0.215158,-6.82458,-0.90848,18.8856,199.851,86.3259,-32.888,160.976,92.824,-1.57338,152.95,92.1701,-1.57338,152.95,92.1701,39.9986,159.712,77.8254,68.0678,165.465,68.9864,82.757,169.912,65.3856,-4.72254,164.738,75.5522,46.5676,201.075,75.1869,74.5316,226.121,74.9029,90.5892,239.188,77.5852,99.3579,245.803,80.4235,-10.0375,173.872,77.4693,33.6239,214.41,79.3902,63.3216,244.137,80.7209,81.688,259.927,85.2275,91.1753,265.97,90.5995,-15.48,180.996,82.6422,17.9808,222.565,86.7361,42.6168,252.383,91.601,58.6984,269.114,97.5636,67.4717,275.867,103.24,-21.7908,185.165,92.0248,3.22915,227.751,95.8929,19.6904,252.1,105.234,28.6434,265.343,110.315,36.2617,268.93,118.046,wave
07.07.00.855370,1.433233,1.423382,1.140088,0.935965,0.193363,-0.294246,0.901325,0.345545,-0.261172,0.278683,-0.128049,0.951808,-1.15168,-2.9971,-1.38282,18.869,199.785,86.3063,-32.8871,160.882,92.7639,-1.56169,152.861,92.0925,-1.56169,152.861,92.0925,40.0067,159.699,77.7736,68.0715,165.497,68.9506,82.757,169.962,65.3568,-4.71921,164.673,75.4871,46.5491,201.041,75.1652,74.5022,226.099,74.957,90.5529,239.162,77.6933,99.3156,245.765,80.5784,-10.0394,173.8,77.4182,33.5978,214.362,79.3887,63.2675,244.115,80.7479,81.6261,259.901,85.3031,91.1054,265.915,90.7219,-15.4859,180.915,82.6004,17.9503,222.498,86.746,42.5204,252.381,91.535,58.576,269.145,97.4728,67.3416,275.927,103.124,-21.7974,185.066,91.9909,3.1973,227.661,95.9128,19.6071,252.055,105.22,28.5314,265.321,110.282,36.1457,269.032,117.961,wave
07.07.00.871329,1.433677,1.423752,1.139573,0.935913,0.194196,-0.293863,0.90138,0.345558,-0.260968,0.278547,-0.12816,0.951833,-0.403657,-2.51251,0.976414,18.8655,199.764,86.3147,-32.8796,160.843,92.7543,-1.54867,152.829,92.0873,-1.54867,152.829,92.0873,40.0192,159.702,77.7826,68.0828,165.525,68.9711,82.7655,170.008,65.388,-4.70803,164.646,75.4836,46.5471,201.032,75.1796,74.4926,226.1,74.9795,90.5395,239.166,77.7283,99.2997,245.769,80.6237,-10.0317,173.771,77.4146,33.5903,214.348,79.4025,63.243,244.119,80.7627,81.5949,259.911,85.3308,91.07,265.922,90.7603,-15.4819,180.882,82.5973,17.9384,222.477,86.7585,42.4699,252.4,91.5003,58.5079,269.188,97.4172,67.2672,275.995,103.049,-21.7955,185.026,91.9895,3.18295,227.63,95.9256,19.5562,252.059,105.204,28.4603,265.343,110.25,36.0693,269.14,117.893,wave
07.07.00.885290,1.434463,1.424319,1.13801,0.93587,0.195725,-0.292982,0.901432,0.345707,-0.260588,0.279029,-0.128911,0.951591,-4.15339,-1.12467,0.498689,18.7842,199.738,86.3186,-32.9311,160.774,92.7348,-1.58897,152.779,92.048,-1.58897,152.779,92.048,39.9804,159.732,77.7872,68.0423,165.601,69.0021,82.7232,170.095,65.4265,-4.76289,164.611,75.4605,46.4613,201.041,75.1742,74.3733,226.146,74.9888,90.4058,239.224,77.7626,99.1582,245.83,80.6729,-10.0946,173.73,77.4033,33.4939,214.343,79.4162,63.1241,244.136,80.7838,81.4697,259.929,85.3714,90.9415,265.921,90.8288,-15.5492,180.832,82.5943,17.8375,222.45,86.7856,42.3714,252.359,91.5994,58.4072,269.138,97.5479,67.1658,275.926,103.203,-21.8627,184.962,91.993,3.08118,227.582,95.9635,19.4418,252.008,105.272,28.339,265.291,110.334,35.9476,269.08,117.982,wave
07.07.00.900250,1.434155,1.423793,1.138757,0.935899,0.197067,-0.29199,0.901418,0.346123,-0.260085,0.279804,-0.129015,0.951349,-4.04602,1.13773,0.971058,18.7287,199.751,86.3223,-32.9622,160.756,92.7552,-1.61572,152.779,92.0504,-1.61572,152.779,92.0504,39.9563,159.784,77.8253,68.0179,165.692,69.0704,82.6948,170.216,65.5194,-4.80435,164.611,75.4689,46.3978,201.072,75.1555,74.2849,226.201,75.0148,90.3057,239.28,77.8386,99.0496,245.878,80.7886,-10.1411,173.728,77.423,33.4244,214.366,79.4155,63.0496,244.16,80.7973,81.3995,259.935,85.4219,90.8675,265.883,90.9332,-15.5971,180.824,82.6185,17.7677,222.462,86.7973,42.3297,252.331,91.6915,58.3814,269.072,97.6956,67.1453,275.81,103.401,-21.9076,184.95,92.0206,3.01371,227.585,95.9851,19.3974,251.984,105.321,28.3078,265.254,110.398,35.9234,268.95,118.082,wave
07.07.00.916211,1.433176,1.422759,1.141759,0.936031,0.197279,-0.291422,0.901369,0.346448,-0.259824,0.279651,-0.127928,0.951541,-2.6311,4.43269,1.46965,18.6877,199.826,86.3548,-33.001,160.832,92.8183,-1.65899,152.864,92.1315,-1.65899,152.864,92.1315,39.9185,159.855,77.9189,67.9828,165.77,69.1814,82.6572,170.317,65.6532,-4.84202,164.671,75.5368,46.359,201.133,75.1905,74.2352,226.271,75.0213,90.2528,239.349,77.8583,98.993,245.941,80.8282,-10.1805,173.791,77.4804,33.3835,214.433,79.4341,63.0155,244.217,80.7927,81.3729,259.978,85.431,90.8379,265.899,90.976,-15.6378,180.893,82.6674,17.725,222.537,86.8044,42.3146,252.378,91.7062,58.3835,269.093,97.7309,67.1517,275.801,103.463,-21.9507,185.032,92.0629,2.96858,227.671,95.9832,19.3825,252.055,105.309,28.31,265.316,110.381,35.9297,268.921,118.104,wave
07.07.00.931169,1.432734,1.422309,1.143554,0.936122,0.197298,-0.291116,0.901645,0.345719,-0.259836,0.279249,-0.127138,0.951765,-0.931466,4.25221,0.507249,18.6794,199.864,86.3593,-33.0145,160.879,92.8345,-1.67024,152.908,92.1658,-1.67024,152.908,92.1658,39.9112,159.887,77.96,67.9777,165.802,69.2319,82.6511,170.359,65.7147,-4.84515,164.699,75.5605,46.3558,201.161,75.2057,74.2221,226.308,75.0139,90.2353,239.389,77.8517,98.9722,245.983,80.8269,-10.1853,173.822,77.4942,33.3777,214.465,79.4327,63.0087,244.249,80.7772,81.3666,260.006,85.4225,90.8283,265.92,90.9794,-15.6449,180.928,82.6732,17.7159,222.575,86.7899,42.3216,252.399,91.706,58.3985,269.099,97.7471,67.1671,275.791,103.496,-21.962,185.075,92.0624,2.95538,227.718,95.9579,19.3852,252.092,105.285,28.3221,265.35,110.359,35.9418,268.877,118.118,wave
07.07.00.947125,1.432178,1.421753,1.146338,0.936411,0.196619,-0.290645,0.901923,0.344944,-0.2599,0.278389,-0.125812,0.952193,-1.42124,5.67892,1.45052,18.6272,199.966,86.3997,-33.073,160.992,92.8861,-1.72849,153.023,92.2523,-1.72849,153.023,92.2523,39.8649,159.959,78.0633,67.9389,165.854,69.3496,82.6152,170.407,65.8419,-4.88665,164.785,75.6286,46.3138,201.248,75.2697,74.1724,226.399,75.0391,90.1808,239.488,77.8579,98.9148,246.089,80.8199,-10.2294,173.91,77.5438,33.3308,214.557,79.4655,62.9608,244.34,80.7903,81.3162,260.098,85.4349,90.7723,266.01,91.0018,-15.6939,181.023,82.709,17.6622,222.676,86.7982,42.2829,252.486,91.7098,58.3691,269.17,97.7681,67.1369,275.844,103.538,-22.0196,185.185,92.087,2.89325,227.834,95.9459,19.3434,252.201,105.266,28.2929,265.457,110.336,35.9098,268.849,118.158,wave
07.07.00.965096,1.431997,1.421563,1.148536,0.936639,0.195567,-0.290621,0.902102,0.344521,-0.259842,0.277342,-0.124606,0.952657,-3.53989,2.46151,1.18571,18.5897,200.027,86.4182,-33.1118,161.056,92.8994,-1.76573,153.094,92.3055,-1.76573,153.094,92.3055,39.8365,159.975,78.1164,67.917,165.839,69.4035,82.5968,170.38,65.8963,-4.90743,164.829,75.6663,46.2877,201.3,75.3202,74.1447,226.452,75.01,90.152,239.553,77.7743,98.8878,246.173,80.69,-10.2534,173.956,77.5597,33.2983,214.612,79.4805,62.9226,244.402,80.7729,81.2689,260.18,85.3802,90.7224,266.117,90.9248,-15.7243,181.073,82.7116,17.6207,222.737,86.7872,42.2411,252.55,91.686,58.3239,269.238,97.74,67.0871,275.922,103.507,-22.0602,185.247,92.0792,2.84167,227.905,95.9139,19.2873,252.28,105.226,28.2353,265.543,110.293,35.8442,268.864,118.154,wave
07.07.00.979040,1.432113,1.421616,1.149178,0.936883,0.195153,-0.290113,0.901887,0.34566,-0.259073,0.276968,-0.124224,0.952815,0.109531,0.480803,-0.725773,18.5923,200.063,86.4113,-33.0963,161.071,92.8774,-1.75331,153.131,92.3035,-1.75331,153.131,92.3035,39.8595,159.992,78.1358,67.9472,165.842,69.4383,82.6305,170.378,65.9391,-4.89041,164.856,75.661,46.294,201.341,75.3255,74.1545,226.491,74.9999,90.1615,239.599,77.7356,98.8984,246.228,80.6274,-10.2391,173.98,77.5481,33.2997,214.649,79.4749,62.9179,244.447,80.7589,81.257,260.241,85.3455,90.7097,266.195,90.8737,-15.7141,181.098,82.6957,17.6168,222.773,86.7727,42.2274,252.594,91.6753,58.3032,269.29,97.7318,67.0621,275.977,103.501,-22.055,185.272,92.0595,2.83253,227.938,95.8916,19.2649,252.321,105.214,28.206,265.588,110.286,35.8095,268.899,118.157,wave
07.07.00.994000,1.432429,1.421866,1.149247,0.93698,0.194737,-0.29008,0.901611,0.346438,-0.258996,0.276641,-0.124055,0.952932,1.53304,2.26091,0.0622371,18.608,200.101,86.4147,-33.0666,161.087,92.8661,-1.72386,153.166,92.3028,-1.72386,153.166,92.3028,39.8931,160.01,78.1385,67.9841,165.848,69.4418,82.67,170.374,65.9395,-4.85938,164.886,75.6598,46.3128,201.389,75.3412,74.1745,226.539,74.9809,90.1822,239.655,77.686,98.9211,246.29,80.5596,-10.2109,174.007,77.5414,33.3134,214.692,79.4818,62.9117,244.514,80.7239,81.2402,260.331,85.2765,90.6932,266.313,90.7752,-15.6899,181.123,82.6869,17.6253,222.81,86.7734,42.2056,252.665,91.6399,58.2648,269.387,97.6726,67.0178,276.099,103.424,-22.035,185.295,92.0488,2.83662,227.97,95.8872,19.2382,252.374,105.209,28.1625,265.653,110.281,35.7598,269.002,118.144,wave
07.07.01.008959,1.432664,1.422075,1.148514,0.936988,0.194335,-0.290324,0.901681,0.346331,-0.258894,0.276805,-0.124372,0.952844,0.201319,-0.551352,-0.229327,18.6192,200.104,86.4115,-33.0521,161.085,92.8558,-1.70648,153.166,92.2853,-1.70648,153.166,92.2853,39.9109,160.009,78.1218,68.0022,165.836,69.4178,82.6915,170.337,65.8986,-4.84661,164.892,75.6478,46.3216,201.4,75.3344,74.1885,226.545,74.9692,90.1985,239.663,77.6575,98.9398,246.299,80.522,-10.1981,174.01,77.5333,33.3221,214.699,79.4817,62.9118,244.531,80.6898,81.2368,260.362,85.2103,90.6944,266.369,90.673,-15.6769,181.124,82.6821,17.6345,222.813,86.7785,42.2021,252.682,91.6292,58.2529,269.42,97.6412,67.0048,276.148,103.376,-22.0208,185.292,92.0461,2.84684,227.968,95.8961,19.2367,252.375,105.231,28.1545,265.655,110.31,35.7503,269.01,118.171,wave
07.07.01.024918,1.432747,1.42215,1.148185,0.936919,0.194281,-0.290581,0.90169,0.3466,-0.258503,0.276905,-0.124527,0.952794,1.30872,-1.79732,0.805425,18.6306,200.089,86.4185,-33.0388,161.065,92.8572,-1.69216,153.147,92.2864,-1.69216,153.147,92.2864,39.9225,159.998,78.118,68.012,165.823,69.4062,82.7019,170.314,65.8759,-4.83522,164.877,75.6515,46.3318,201.387,75.3392,74.1952,226.537,74.9658,90.2039,239.658,77.646,98.9453,246.296,80.5065,-10.1869,173.995,77.5386,33.3322,214.685,79.4895,62.9146,244.526,80.6783,81.2368,260.364,85.1848,90.6966,266.388,90.6233,-15.6653,181.108,82.6891,17.6452,222.797,86.7893,42.2027,252.677,91.6259,58.2484,269.424,97.6273,66.9993,276.163,103.351,-22.008,185.274,92.0546,2.85867,227.95,95.9094,19.2393,252.363,105.245,28.1519,265.646,110.324,35.7474,269.015,118.18,wave
07.07.01.039877,1.433257,1.422646,1.147123,0.936778,0.193733,-0.291401,0.901621,0.346781,-0.258501,0.276798,-0.124832,0.952785,0.104089,-2.19027,3.29133,18.6295,200.056,86.4606,-33.0341,161.023,92.8804,-1.68384,153.107,92.3099,-1.68384,153.107,92.3099,39.9243,159.954,78.1187,68.0099,165.762,69.3822,82.7016,170.227,65.8248,-4.82945,164.845,75.6795,46.3317,201.364,75.3875,74.1864,226.523,74.9757,90.1927,239.653,77.6285,98.9345,246.299,80.4718,-10.183,173.962,77.5659,33.3292,214.658,79.5376,62.8885,244.524,80.6831,81.2,260.383,85.1565,90.6615,266.443,90.5513,-15.6627,181.072,82.7187,17.6404,222.765,86.8387,42.162,252.682,91.6305,58.1885,269.459,97.5991,66.9332,276.237,103.285,-22.0058,185.231,92.0866,2.85338,227.91,95.9604,19.1981,252.35,105.29,28.0911,265.647,110.366,35.6822,269.055,118.21,wave
07.07.01.055837,1.433565,1.422991,1.146019,0.936654,0.192411,-0.292672,0.901575,0.346942,-0.258444,0.276869,-0.125232,0.952712,1.29312,-1.04307,3.19384,18.668,200.064,86.5048,-32.9975,161.031,92.9135,-1.64696,153.113,92.3394,-1.64696,153.113,92.3394,39.9538,159.932,78.1132,68.0357,165.7,69.3386,82.7317,170.117,65.7396,-4.79621,164.86,75.7138,46.3679,201.375,75.4319,74.2302,226.524,74.9812,90.2428,239.65,77.612,98.9892,246.293,80.4458,-10.1482,173.976,77.6006,33.3675,214.667,79.5847,62.9155,244.544,80.7113,81.2245,260.405,85.1817,90.6872,266.48,90.5555,-15.6262,181.084,82.7573,17.6807,222.772,86.891,42.1612,252.732,91.6204,58.1763,269.521,97.5816,66.9163,276.322,103.246,-21.9655,185.238,92.1298,2.89756,227.914,96.0184,19.1931,252.392,105.332,28.0598,265.71,110.4,35.6465,269.153,118.236,wave
07.07.01.068800,1.433787,1.423221,1.145517,0.936632,0.191754,-0.293174,0.901421,0.347729,-0.257924,0.2768,-0.125368,0.952714,0.753875,-1.39734,1.22375,18.6748,200.051,86.5159,-32.9872,161.01,92.9107,-1.63872,153.1,92.3435,-1.63872,153.1,92.3435,39.96,159.896,78.1004,68.0414,165.645,69.3107,82.739,170.047,65.7002,-4.78909,164.85,75.7186,46.3741,201.366,75.446,74.2505,226.499,74.9894,90.2703,239.616,77.6181,99.0207,246.255,80.4512,-10.1404,173.964,77.6046,33.3742,214.656,79.5982,62.9212,244.533,80.7335,81.2306,260.39,85.2182,90.6926,266.468,90.5889,-15.6185,181.071,82.7622,17.687,222.759,86.9047,42.1389,252.748,91.6,58.145,269.545,97.5615,66.8803,276.364,103.212,-21.9567,185.222,92.137,2.90505,227.898,96.0339,19.1619,252.41,105.327,28.0077,265.747,110.384,35.5908,269.229,118.208,wave
07.07.01.084757,1.434305,1.423673,1.144764,0.936668,0.191124,-0.293471,0.900984,0.349984,-0.256397,0.276662,-0.125557,0.952729,3.51045,-2.05744,0.754627,18.7255,200.017,86.5321,-32.9167,160.941,92.8926,-1.57107,153.055,92.3427,-1.57107,153.055,92.3427,40.0297,159.843,78.1001,68.1128,165.573,69.3012,82.8146,169.949,65.6729,-4.72562,164.813,75.7214,46.4248,201.346,75.4695,74.3137,226.467,75.0151,90.339,239.58,77.6418,99.0923,246.215,80.4751,-10.0787,173.922,77.6069,33.4212,214.629,79.6209,62.9676,244.507,80.8033,81.2751,260.359,85.3197,90.7328,266.425,90.7146,-15.5599,181.025,82.7653,17.7302,222.725,86.9267,42.1527,252.736,91.639,58.1454,269.54,97.6245,66.8726,276.366,103.278,-21.8992,185.17,92.1415,2.94676,227.853,96.0559,19.1467,252.4,105.36,27.9618,265.758,110.423,35.5356,269.286,118.237,wave
07.07.01.100714,1.434305,1.423673,1.144764,0.936668,0.191124,-0.293471,0.900984,0.349984,-0.256397,0.276662,-0.125557,0.952729,3.51045,-2.05744,0.754627,18.7255,200.017,86.5321,-32.9167,160.941,92.8926,-1.57107,153.055,92.3427,-1.57107,153.055,92.3427,40.0297,159.843,78.1001,68.1128,165.573,69.3012,82.8146,169.949,65.6729,-4.72562,164.813,75.7214,46.4248,201.346,75.4695,74.3137,226.467,75.0151,90.339,239.58,77.6418,99.0923,246.215,80.4751,-10.0787,173.922,77.6069,33.4212,214.629,79.6209,62.9676,244.507,80.8033,81.2751,260.359,85.3197,90.7328,266.425,90.7146,-15.5599,181.025,82.7653,17.7302,222.725,86.9267,42.1527,252.736,91.639,58.1454,269.54,97.6245,66.8726,276.366,103.278,-21.8992,185.17,92.1415,2.94676,227.853,96.0559,19.1467,252.4,105.36,27.9618,265.758,110.423,35.5356,269.286,118.237,wave
07.07.01.115674,1.434412,1.423652,1.143961,0.93669,0.190577,-0.293756,0.900961,0.349636,-0.256949,0.277435,-0.126177,0.952423,2.82627,3.73586,0.017011,18.8311,200.061,86.5432,-32.7965,160.968,92.9152,-1.44113,153.082,92.3342,-1.44113,153.082,92.3342,40.1622,159.869,78.0922,68.2487,165.584,69.284,82.9555,169.937,65.6416,-4.61772,164.861,75.7232,46.5193,201.413,75.4599,74.4588,226.488,75.083,90.5052,239.578,77.7302,99.2694,246.199,80.5722,-9.96806,173.963,77.6219,33.5186,214.684,79.6335,63.0975,244.537,80.8991,81.4182,260.374,85.448,90.8801,266.419,90.8654,-15.4478,181.061,82.788,17.8304,222.769,86.9555,42.2335,252.802,91.6934,58.2216,269.608,97.7077,66.9468,276.438,103.367,-21.7806,185.194,92.1717,3.05286,227.883,96.0994,19.1947,252.466,105.42,27.9777,265.841,110.491,35.5459,269.484,118.261,wave
07.07.01.129638,1.434841,1.423989,1.141693,0.936883,0.190145,-0.29342,0.901049,0.349488,-0.256842,0.278505,-0.127426,0.951944,1.99467,2.73014,-0.483425,18.8456,200.093,86.5439,-32.7706,160.985,92.9124,-1.4068,153.098,92.2888,-1.4068,153.098,92.2888,40.2059,159.881,78.0668,68.3006,165.583,69.2679,83.0146,169.918,65.6243,-4.60669,164.905,75.7004,46.5207,201.471,75.4321,74.4925,226.519,75.1134,90.554,239.594,77.7758,99.3271,246.208,80.6171,-9.95423,174,77.6198,33.5242,214.73,79.6405,63.1406,244.553,80.9746,81.4761,260.379,85.5251,90.9478,266.408,90.951,-15.4305,181.091,82.7996,17.8416,222.802,86.9886,42.2919,252.784,91.8586,58.2983,269.562,97.9229,67.0328,276.353,103.621,-21.7554,185.21,92.1936,3.0715,227.9,96.1534,19.2233,252.455,105.54,28.0117,265.815,110.648,35.5843,269.423,118.43,wave
07.07.01.146591,1.434515,1.423573,1.143225,0.937105,0.189161,-0.293348,0.901053,0.349569,-0.256719,0.278358,-0.126843,0.952065,2.8787,5.83921,2.10465,18.8745,200.166,86.5682,-32.7327,161.048,92.9464,-1.36472,153.17,92.335,-1.36472,153.17,92.335,40.2574,159.899,78.1105,68.3609,165.572,69.3131,83.0794,169.903,65.6775,-4.56733,164.969,75.7383,46.5502,201.548,75.4603,74.5539,226.569,75.1888,90.6274,239.632,77.872,99.4051,246.238,80.7276,-9.91479,174.061,77.6538,33.5523,214.803,79.661,63.196,244.605,81.0601,81.5422,260.414,85.6543,91.0127,266.43,91.1037,-15.394,181.154,82.8278,17.866,222.876,87.001,42.3154,252.861,91.9072,58.3245,269.628,98.014,67.0567,276.397,103.748,-21.7213,185.275,92.2182,3.09323,227.974,96.16,19.2166,252.549,105.558,27.9905,265.923,110.673,35.5574,269.488,118.482,wave
07.07.01.162548,1.43438,1.423468,1.143095,0.937223,0.188847,-0.293174,0.90096,0.350132,-0.256277,0.278555,-0.126977,0.95199,2.98431,3.9449,1.9121,18.9005,200.201,86.5849,-32.7093,161.084,92.9651,-1.34485,153.207,92.3507,-1.34485,153.207,92.3507,40.2817,159.913,78.1271,68.3893,165.576,69.3347,83.11,169.908,65.7058,-4.54938,165.008,75.7566,46.574,201.579,75.4703,74.5882,226.591,75.2182,90.6666,239.648,77.9102,99.4464,246.25,80.7705,-9.89444,174.101,77.6757,33.5797,214.836,79.6768,63.2439,244.618,81.1116,81.5986,260.415,85.7214,91.0717,266.423,91.1752,-15.3714,181.194,82.8511,17.8963,222.911,87.0205,42.3774,252.859,92.0036,58.3976,269.607,98.1407,67.1333,276.349,103.903,-21.6968,185.317,92.2413,3.12563,228.011,96.1814,19.2672,252.561,105.623,28.0515,265.921,110.761,35.6196,269.425,118.597,wave
07.07.01.179504,1.434398,1.423455,1.14321,0.937399,0.188342,-0.292934,0.900954,0.350681,-0.255547,0.278562,-0.126941,0.951992,3.83874,5.36261,3.28452,18.9655,200.257,86.6289,-32.639,161.131,93.0017,-1.2726,153.26,92.3929,-1.2726,153.26,92.3929,40.3616,159.936,78.1748,68.4759,165.585,69.3892,83.2002,169.914,65.7681,-4.47984,165.062,75.8009,46.6393,201.639,75.5149,74.657,226.652,75.2675,90.7377,239.708,77.9697,99.5183,246.31,80.8327,-9.82516,174.154,77.7206,33.6442,214.894,79.7219,63.3213,244.668,81.1776,81.6822,260.459,85.7988,91.1556,266.449,91.2776,-15.3033,181.248,82.8951,17.9595,222.968,87.0646,42.4839,252.868,92.1544,58.5216,269.583,98.3474,67.2615,276.282,104.157,-21.6302,185.371,92.2833,3.18723,228.068,96.2234,19.3524,252.585,105.724,28.1505,265.929,110.895,35.7183,269.298,118.791,wave
07.07.01.194463,1.435027,1.424007,1.143468,0.937593,0.187845,-0.292633,0.901079,0.350602,-0.255214,0.27765,-0.12644,0.952325,3.2332,1.05627,1.86748,19.0291,200.267,86.6603,-32.5625,161.119,92.9991,-1.1876,153.259,92.4198,-1.1876,153.259,92.4198,40.4559,159.916,78.2187,68.5765,165.55,69.442,83.3049,169.865,65.8184,-4.38683,165.055,75.8243,46.713,201.659,75.5772,74.7164,226.689,75.2675,90.7935,239.752,77.9623,99.5721,246.36,80.8201,-9.73857,174.145,77.731,33.7069,214.909,79.7619,63.3624,244.708,81.1835,81.7163,260.507,85.8113,91.1846,266.503,91.2928,-15.2255,181.238,82.8976,18.0107,222.977,87.0859,42.5353,252.869,92.234,58.5705,269.57,98.4724,67.3039,276.254,104.312,-21.5633,185.364,92.2775,3.22717,228.076,96.2273,19.3814,252.585,105.786,28.1757,265.927,110.989,35.7316,269.113,118.974,wave
